venta_id,cliente_id,producto_id,canal,cantidad,precio_unitario,descuento_pct,total_venta,metodo_pago,estado_venta,fecha_venta,zona_tienda
VN-0001666,CLI-02655,PRD-0068,tienda_norte,3,158.32,5,474.96,yape,completada,2026-03-20 12:25:44,zona_b
VN-0001667,CLI-01901,PRD-0178,tienda_norte,2,87.6,0,175.2,tarjeta,completada,2026-01-16 20:14:19,zona_d
VN-0001668,CLI-02645,PRD-0166,tienda_norte,2,466.77,5,933.54,yape,completada,2026-01-15 02:04:50,zona_d
VN-0001669,CLI-00074,PRD-0070,tienda_norte,2,482.91,5,965.82,yape,completada,2026-02-28 18:22:45,zona_d
VN-0001670,CLI-02035,PRD-0102,tienda_norte,5,74.67,0,373.35,transferencia,completada,2026-02-18 10:14:35,zona_a
VN-0001671,CLI-01999,PRD-0194,tienda_norte,5,175.92,0,879.6,efectivo,completada,2026-03-30 15:39:49,zona_a
VN-0001672,CLI-01272,PRD-0032,tienda_norte,6,99.33,25,595.98,yape,completada,2026-01-08 04:28:52,zona_d
VN-0001673,CLI-01446,PRD-0026,tienda_norte,2,1165.21,0,2330.42,transferencia,devuelta,2026-02-14 03:24:00,zona_a
VN-0001674,CLI-01542,PRD-0158,tienda_norte,6,230.04,0,1380.24,tarjeta,completada,2026-01-25 06:29:53,zona_c
VN-0001675,CLI-02932,PRD-0167,tienda_norte,5,159.02,0,795.1,transferencia,pendiente,2026-03-28 18:10:12,zona_a
VN-0001676,CLI-01024,PRD-0185,tienda_norte,2,178.75,0,357.5,yape,completada,2026-01-12 01:23:42,zona_d
VN-0001677,CLI-01495,PRD-0117,tienda_norte,8,154.72,0,1237.76,tarjeta,completada,2026-01-23 14:20:47,zona_a
VN-0001678,CLI-02307,PRD-0129,tienda_norte,7,94.95,5,664.65,tarjeta,completada,2026-01-05 08:28:30,zona_c
VN-0001679,CLI-01736,PRD-0104,tienda_norte,3,195.93,0,587.79,tarjeta,completada,2026-03-12 19:42:39,zona_c
VN-0001680,CLI-01639,PRD-0175,tienda_norte,7,70.76,5,495.32,tarjeta,pendiente,2026-01-10 00:25:36,zona_b
VN-0001681,CLI-01292,PRD-0007,tienda_norte,7,17.87,10,125.09,efectivo,completada,2026-03-19 17:26:49,zona_d
VN-0001682,CLI-01088,PRD-0131,tienda_norte,8,311.16,10,2489.28,tarjeta,pendiente,2026-03-25 07:04:51,zona_b
VN-0001683,CLI-00645,PRD-0025,tienda_norte,5,318.18,20,1590.9,tarjeta,completada,2026-02-13 12:04:45,zona_b
VN-0001684,CLI-01618,PRD-0125,tienda_norte,1,313.28,0,313.28,transferencia,completada,2026-02-09 06:52:29,zona_b
VN-0001685,CLI-02521,PRD-0157,tienda_norte,1,201.93,25,201.93,efectivo,completada,2026-02-25 11:32:53,zona_c
VN-0001686,CLI-01630,PRD-0066,tienda_norte,4,696.23,15,2784.92,tarjeta,devuelta,2026-01-08 02:05:22,zona_d
VN-0001687,CLI-01018,PRD-0179,tienda_norte,4,369.64,5,1478.56,tarjeta,pendiente,2026-01-03 01:29:20,zona_d
VN-0001688,CLI-01193,PRD-0150,tienda_norte,1,615.16,25,615.16,tarjeta,completada,2026-03-25 03:58:13,zona_a
VN-0001689,CLI-00918,PRD-0089,tienda_norte,4,68.95,0,275.8,yape,completada,2026-03-13 01:29:10,zona_b
VN-0001690,CLI-02950,PRD-0065,tienda_norte,4,199.53,0,798.12,tarjeta,completada,2026-03-09 07:34:23,zona_b
VN-0001691,CLI-01643,PRD-0174,tienda_norte,1,300.93,5,300.93,efectivo,completada,2026-03-22 04:39:13,zona_a
VN-0001692,CLI-00333,PRD-0011,tienda_norte,1,71.6,5,71.6,yape,completada,2026-03-25 17:58:09,zona_a
VN-0001693,CLI-00530,PRD-0162,tienda_norte,2,84.67,0,169.34,tarjeta,completada,2026-03-29 15:30:55,zona_b
VN-0001694,CLI-02046,PRD-0088,tienda_norte,7,66.62,0,466.34,yape,completada,2026-02-07 04:58:29,zona_a
VN-0001695,CLI-01775,PRD-0086,tienda_norte,2,17.6,0,35.2,tarjeta,completada,2026-01-29 15:05:17,zona_c
VN-0001696,CLI-00778,PRD-0131,tienda_norte,3,328.44,5,985.32,efectivo,completada,2026-03-15 09:54:44,zona_b
VN-0001697,CLI-00933,PRD-0093,tienda_norte,8,901.82,0,7214.56,tarjeta,completada,2026-03-19 12:03:25,zona_d
VN-0001698,CLI-00333,PRD-0021,tienda_norte,7,13.66,25,95.62,tarjeta,pendiente,2026-03-19 16:30:44,zona_b
VN-0001699,CLI-01698,PRD-0066,tienda_norte,2,696.23,15,1392.46,yape,completada,2026-02-28 00:39:48,zona_d
VN-0001700,CLI-00943,PRD-0091,tienda_norte,4,47.32,5,189.28,yape,completada,2026-01-30 20:54:14,zona_c
VN-0001701,CLI-00292,PRD-0047,tienda_norte,5,230.92,5,1154.6,yape,completada,2026-03-05 05:58:44,zona_c
VN-0001702,CLI-01432,PRD-0126,tienda_norte,5,834.58,20,4172.9,transferencia,completada,2026-03-19 10:57:00,zona_a
VN-0001703,CLI-00224,PRD-0009,tienda_norte,8,42.18,10,337.44,efectivo,devuelta,2026-02-04 01:09:45,zona_d
VN-0001704,CLI-02227,PRD-0103,tienda_norte,8,356.84,5,2854.72,tarjeta,completada,2026-02-22 06:45:14,zona_b
VN-0001705,CLI-01705,PRD-0187,tienda_norte,8,24.78,5,198.24,yape,completada,2026-02-27 21:47:03,zona_b
VN-0001706,CLI-00224,PRD-0016,tienda_norte,4,200.22,0,800.88,tarjeta,completada,2026-02-14 12:15:24,zona_d
VN-0001707,CLI-00773,PRD-0177,tienda_norte,3,1066.18,0,3198.54,tarjeta,completada,2026-03-06 07:57:25,zona_a
VN-0001708,CLI-00970,PRD-0086,tienda_norte,7,17.6,0,123.2,tarjeta,completada,2026-01-30 11:26:03,zona_d
VN-0001709,CLI-02104,PRD-0197,tienda_norte,7,46.5,0,325.5,efectivo,completada,2026-03-21 12:57:15,zona_d
VN-0001710,CLI-01125,PRD-0166,tienda_norte,8,466.77,5,3734.16,yape,completada,2026-01-31 07:52:59,zona_c
VN-0001711,CLI-00692,PRD-0024,tienda_norte,5,122.15,10,610.75,tarjeta,completada,2026-02-04 10:53:28,zona_c
VN-0001712,CLI-02638,PRD-0001,tienda_norte,5,342.28,10,1711.4,transferencia,pendiente,2026-02-24 20:24:29,zona_b
VN-0001713,CLI-01461,PRD-0150,tienda_norte,3,738.2,10,2214.6,tarjeta,completada,2026-03-08 19:54:38,zona_c
VN-0001714,CLI-02002,PRD-0070,tienda_norte,4,381.25,25,1525.0,tarjeta,completada,2026-03-06 21:09:56,zona_a
VN-0001715,CLI-00721,PRD-0136,tienda_norte,2,103.8,0,207.6,transferencia,completada,2026-01-17 17:10:54,zona_d
VN-0001716,CLI-00879,PRD-0035,tienda_norte,8,97.79,10,782.32,efectivo,completada,2026-03-14 02:08:37,zona_c
VN-0001717,CLI-00205,PRD-0122,tienda_norte,4,212.08,15,848.32,efectivo,completada,2026-03-14 20:18:15,zona_b
VN-0001718,CLI-01289,PRD-0052,tienda_norte,1,391.33,0,391.33,yape,completada,2026-03-13 05:44:02,zona_d
VN-0001719,CLI-02507,PRD-0152,tienda_norte,8,79.93,20,639.44,transferencia,completada,2026-01-01 11:06:45,zona_b
VN-0001720,CLI-01219,PRD-0024,tienda_norte,5,135.72,0,678.6,yape,completada,2026-01-29 04:25:28,zona_c
VN-0001721,CLI-00685,PRD-0077,tienda_norte,8,59.81,0,478.48,yape,completada,2026-03-28 17:11:18,zona_b
VN-0001722,CLI-01755,PRD-0015,tienda_norte,8,57.34,0,458.72,yape,devuelta,2026-01-28 11:42:09,zona_c
VN-0001723,CLI-01329,PRD-0091,tienda_norte,7,49.81,0,348.67,efectivo,completada,2026-02-07 12:03:12,zona_d
VN-0001724,CLI-00797,PRD-0078,tienda_norte,4,41.2,25,164.8,tarjeta,completada,2026-02-07 06:41:47,zona_d
VN-0001725,CLI-01720,PRD-0189,tienda_norte,6,178.76,0,1072.56,tarjeta,completada,2026-03-07 11:07:33,zona_d
VN-0001726,CLI-00477,PRD-0128,tienda_norte,3,48.08,5,144.24,transferencia,completada,2026-01-17 12:22:34,zona_c
VN-0001727,CLI-00280,PRD-0170,tienda_norte,3,106.17,5,318.51,tarjeta,devuelta,2026-01-27 01:21:27,zona_a
VN-0001728,CLI-00418,PRD-0048,tienda_norte,2,245.77,20,491.54,transferencia,completada,2026-02-02 10:40:50,zona_d
VN-0001729,CLI-01428,PRD-0093,tienda_norte,2,901.82,0,1803.64,tarjeta,completada,2026-03-29 11:44:27,zona_d
VN-0001730,CLI-01434,PRD-0041,tienda_norte,4,153.89,10,615.56,efectivo,completada,2026-01-19 18:38:55,zona_c
VN-0001731,CLI-00419,PRD-0068,tienda_norte,8,166.65,0,1333.2,yape,completada,2026-03-09 23:18:40,zona_b
VN-0001732,CLI-00966,PRD-0181,tienda_norte,8,106.33,0,850.64,efectivo,devuelta,2026-02-11 01:22:19,zona_c
VN-0001733,CLI-00667,PRD-0010,tienda_norte,3,147.48,0,442.44,efectivo,completada,2026-02-22 11:55:47,zona_a
VN-0001734,CLI-01845,PRD-0172,tienda_norte,5,128.97,10,644.85,tarjeta,completada,2026-03-02 13:30:11,zona_d
VN-0001735,CLI-02441,PRD-0164,tienda_norte,1,271.67,20,271.67,efectivo,completada,2026-01-20 03:26:49,zona_c
VN-0001736,CLI-00894,PRD-0009,tienda_norte,7,37.5,20,262.5,efectivo,completada,2026-03-29 20:18:42,zona_b
VN-0001737,CLI-01118,PRD-0169,tienda_norte,5,1064.16,0,5320.8,transferencia,completada,2026-03-05 16:21:38,zona_b
VN-0001738,CLI-01635,PRD-0101,tienda_norte,8,1128.73,0,9029.84,transferencia,completada,2026-03-26 04:02:08,zona_b
VN-0001739,CLI-01882,PRD-0116,tienda_norte,1,6.91,25,6.91,transferencia,completada,2026-03-16 16:28:59,zona_a
VN-0001740,CLI-02186,PRD-0019,tienda_norte,8,290.02,0,2320.16,efectivo,completada,2026-02-07 11:42:33,zona_a
VN-0001741,CLI-01137,PRD-0168,tienda_norte,6,302.83,0,1816.98,tarjeta,completada,2026-02-08 15:43:26,zona_b
VN-0001742,CLI-01847,PRD-0073,tienda_norte,1,61.22,10,61.22,efectivo,completada,2026-01-08 14:01:49,zona_b
VN-0001743,CLI-00648,PRD-0158,tienda_norte,2,230.04,0,460.08,tarjeta,completada,2026-03-22 07:39:37,zona_d
VN-0001744,CLI-02086,PRD-0158,tienda_norte,5,207.04,10,1035.2,efectivo,completada,2026-02-22 05:09:06,zona_b
VN-0001745,CLI-02443,PRD-0183,tienda_norte,2,45.73,0,91.46,efectivo,completada,2026-02-03 06:36:33,zona_c
VN-0001746,CLI-02902,PRD-0078,tienda_norte,5,52.19,5,260.95,yape,completada,2026-03-20 02:34:00,zona_d
VN-0001747,CLI-00412,PRD-0113,tienda_norte,5,155.06,5,775.3,yape,completada,2026-01-19 06:54:55,zona_c
VN-0001748,CLI-01566,PRD-0134,tienda_norte,1,92.74,5,92.74,tarjeta,completada,2026-02-02 12:28:05,zona_c
VN-0001749,CLI-02071,PRD-0071,tienda_norte,6,67.52,5,405.12,yape,completada,2026-03-01 02:54:08,zona_a
VN-0001750,CLI-00277,PRD-0083,tienda_norte,7,69.54,25,486.78,yape,completada,2026-03-27 07:33:43,zona_b
VN-0001751,CLI-01704,PRD-0072,tienda_norte,7,27.76,15,194.32,efectivo,completada,2026-01-27 12:06:01,zona_c
VN-0001752,CLI-00252,PRD-0157,tienda_norte,1,215.39,20,215.39,tarjeta,completada,2026-03-29 23:21:04,zona_c
VN-0001753,CLI-01430,PRD-0085,tienda_norte,1,105.44,10,105.44,tarjeta,completada,2026-03-05 11:32:43,zona_a
VN-0001754,CLI-00947,PRD-0151,tienda_norte,2,145.96,5,291.92,transferencia,completada,2026-01-24 10:25:43,zona_d
VN-0001755,CLI-00889,PRD-0179,tienda_norte,8,389.09,0,3112.72,tarjeta,completada,2026-01-17 05:49:12,zona_b
VN-0001756,CLI-01181,PRD-0181,tienda_norte,2,95.7,10,191.4,yape,pendiente,2026-01-14 21:57:13,zona_d
VN-0001757,CLI-02194,PRD-0073,tienda_norte,3,68.02,0,204.06,yape,completada,2026-02-12 08:01:33,zona_c
VN-0001758,CLI-02437,PRD-0140,tienda_norte,7,106.05,10,742.35,tarjeta,completada,2026-03-20 14:45:35,zona_a
VN-0001759,CLI-00964,PRD-0011,tienda_norte,5,75.37,0,376.85,tarjeta,pendiente,2026-02-07 11:05:49,zona_c
VN-0001760,CLI-00343,PRD-0089,tienda_norte,8,65.5,5,524.0,yape,completada,2026-02-02 01:47:36,zona_d
VN-0001761,CLI-01728,PRD-0063,tienda_norte,8,215.94,0,1727.52,transferencia,completada,2026-03-20 03:40:25,zona_a
VN-0001762,CLI-00221,PRD-0149,tienda_norte,4,260.03,5,1040.12,yape,completada,2026-01-14 19:16:00,zona_b
VN-0001763,CLI-01722,PRD-0145,tienda_norte,7,289.54,15,2026.78,yape,completada,2026-01-12 04:14:58,zona_c
VN-0001764,CLI-02314,PRD-0190,tienda_norte,4,236.97,0,947.88,yape,completada,2026-02-18 11:46:12,zona_a
VN-0001765,CLI-01042,PRD-0182,tienda_norte,4,110.37,5,441.48,yape,completada,2026-01-05 05:08:36,zona_c
VN-0001766,CLI-01210,PRD-0112,tienda_norte,3,259.44,10,778.32,tarjeta,completada,2026-02-15 21:07:21,zona_d
VN-0001767,CLI-00080,PRD-0165,tienda_norte,1,821.86,10,821.86,yape,completada,2026-01-11 22:40:06,zona_d
VN-0001768,CLI-02520,PRD-0127,tienda_norte,7,36.94,10,258.58,yape,completada,2026-02-18 22:13:13,zona_a
VN-0001769,CLI-02294,PRD-0186,tienda_norte,6,72.35,5,434.1,tarjeta,completada,2026-01-24 17:35:47,zona_d
VN-0001770,CLI-02733,PRD-0181,tienda_norte,2,106.33,0,212.66,yape,completada,2026-03-22 13:51:57,zona_b
VN-0001771,CLI-01806,PRD-0090,tienda_norte,1,12.01,0,12.01,tarjeta,completada,2026-03-13 11:02:03,zona_a
VN-0001772,CLI-01314,PRD-0068,tienda_norte,8,166.65,0,1333.2,tarjeta,pendiente,2026-03-04 23:59:54,zona_a
VN-0001773,CLI-00634,PRD-0067,tienda_norte,7,96.38,5,674.66,tarjeta,completada,2026-03-17 11:27:28,zona_a
VN-0001774,CLI-00827,PRD-0112,tienda_norte,6,288.27,0,1729.62,yape,completada,2026-03-08 14:31:01,zona_c
VN-0001775,CLI-01924,PRD-0048,tienda_norte,7,307.21,0,2150.47,tarjeta,completada,2026-01-03 03:07:36,zona_b
VN-0001776,CLI-00074,PRD-0038,tienda_norte,4,39.67,5,158.68,tarjeta,completada,2026-02-02 13:05:07,zona_d
VN-0001777,CLI-00737,PRD-0052,tienda_norte,6,352.2,10,2113.2,transferencia,completada,2026-03-11 02:52:36,zona_a
VN-0001778,CLI-01600,PRD-0072,tienda_norte,8,32.66,0,261.28,yape,completada,2026-03-22 12:02:08,zona_a
VN-0001779,CLI-00914,PRD-0135,tienda_norte,2,99.05,20,198.1,yape,completada,2026-03-21 13:45:29,zona_c
VN-0001780,CLI-02391,PRD-0100,tienda_norte,5,362.73,0,1813.65,efectivo,completada,2026-02-14 07:11:57,zona_c
VN-0001781,CLI-00964,PRD-0052,tienda_norte,7,391.33,0,2739.31,tarjeta,completada,2026-02-24 22:43:22,zona_d
VN-0001782,CLI-02554,PRD-0131,tienda_norte,4,345.73,0,1382.92,tarjeta,completada,2026-02-22 13:09:14,zona_c
VN-0001783,CLI-02735,PRD-0184,tienda_norte,7,141.93,5,993.51,tarjeta,completada,2026-02-22 15:17:30,zona_a
VN-0001784,CLI-02793,PRD-0090,tienda_norte,1,10.81,10,10.81,efectivo,completada,2026-01-01 13:07:46,zona_b
VN-0001785,CLI-02629,PRD-0177,tienda_norte,1,906.25,15,906.25,tarjeta,completada,2026-03-02 01:49:48,zona_a
VN-0001786,CLI-00680,PRD-0073,tienda_norte,3,68.02,0,204.06,efectivo,completada,2026-01-17 23:59:16,zona_d
VN-0001787,CLI-02441,PRD-0129,tienda_norte,3,74.96,25,224.88,transferencia,completada,2026-03-02 07:24:36,zona_b
VN-0001788,CLI-02950,PRD-0159,tienda_norte,6,959.5,15,5757.0,yape,completada,2026-01-28 19:54:29,zona_a
VN-0001789,CLI-00645,PRD-0077,tienda_norte,5,50.84,15,254.2,tarjeta,devuelta,2026-01-18 17:36:59,zona_a
VN-0001790,CLI-02853,PRD-0173,tienda_norte,7,176.53,0,1235.71,tarjeta,completada,2026-03-31 03:49:11,zona_c
VN-0001791,CLI-00966,PRD-0040,tienda_norte,2,171.54,0,343.08,transferencia,completada,2026-03-15 03:58:37,zona_a
VN-0001792,CLI-02587,PRD-0194,tienda_norte,2,167.12,5,334.24,tarjeta,completada,2026-01-21 01:03:36,zona_b
VN-0001793,CLI-02531,PRD-0006,tienda_norte,8,336.19,15,2689.52,transferencia,completada,2026-03-05 04:41:21,zona_c
VN-0001794,CLI-00896,PRD-0131,tienda_norte,4,259.3,25,1037.2,yape,devuelta,2026-02-17 09:58:25,zona_d
VN-0001795,CLI-00527,PRD-0010,tienda_norte,2,147.48,0,294.96,transferencia,completada,2026-02-24 11:56:56,zona_d
VN-0001796,CLI-01606,PRD-0088,tienda_norte,2,59.96,10,119.92,yape,completada,2026-01-30 10:52:23,zona_c
VN-0001797,CLI-02578,PRD-0072,tienda_norte,8,32.66,0,261.28,tarjeta,completada,2026-01-30 13:03:45,zona_d
VN-0001798,CLI-01970,PRD-0131,tienda_norte,6,328.44,5,1970.64,transferencia,completada,2026-01-22 18:07:07,zona_d
VN-0001799,CLI-00538,PRD-0111,tienda_norte,2,55.4,25,110.8,yape,completada,2026-01-08 07:59:25,zona_c
VN-0001800,CLI-02523,PRD-0059,tienda_norte,5,145.94,0,729.7,yape,devuelta,2026-02-22 01:54:13,zona_a
VN-0001801,CLI-02556,PRD-0027,tienda_norte,7,29.13,5,203.91,efectivo,completada,2026-03-10 18:19:35,zona_c
VN-0001802,CLI-01309,PRD-0200,tienda_norte,4,28.86,15,115.44,yape,completada,2026-01-24 16:46:59,zona_c
VN-0001803,CLI-00138,PRD-0040,tienda_norte,7,162.96,5,1140.72,efectivo,completada,2026-02-03 07:52:13,zona_d
VN-0001804,CLI-01091,PRD-0101,tienda_norte,2,902.98,20,1805.96,yape,completada,2026-01-05 06:36:22,zona_a
VN-0001805,CLI-02695,PRD-0016,tienda_norte,1,180.2,10,180.2,tarjeta,devuelta,2026-02-17 12:13:55,zona_d
VN-0001806,CLI-02018,PRD-0001,tienda_norte,3,380.31,0,1140.93,transferencia,completada,2026-01-05 15:29:16,zona_c
VN-0001807,CLI-02989,PRD-0021,tienda_norte,6,18.21,0,109.26,yape,completada,2026-01-15 06:13:50,zona_c
VN-0001808,CLI-01995,PRD-0067,tienda_norte,1,101.45,0,101.45,yape,completada,2026-03-23 22:17:41,zona_b
VN-0001809,CLI-01347,PRD-0102,tienda_norte,3,59.74,20,179.22,transferencia,completada,2026-02-15 13:18:18,zona_c
VN-0001810,CLI-02572,PRD-0200,tienda_norte,2,30.56,10,61.12,efectivo,completada,2026-02-05 07:12:01,zona_d
VN-0001811,CLI-02034,PRD-0032,tienda_norte,2,125.82,5,251.64,yape,completada,2026-02-06 15:34:17,zona_c
VN-0001812,CLI-02141,PRD-0063,tienda_norte,7,205.14,5,1435.98,yape,completada,2026-02-03 11:54:12,zona_c
VN-0001813,CLI-00458,PRD-0098,tienda_norte,5,793.19,0,3965.95,tarjeta,completada,2026-02-18 06:06:46,zona_a
VN-0001814,CLI-00956,PRD-0058,tienda_norte,8,175.53,0,1404.24,tarjeta,completada,2026-01-02 04:04:32,zona_c
VN-0001815,CLI-00990,PRD-0114,tienda_norte,7,241.51,5,1690.57,tarjeta,completada,2026-03-05 03:54:24,zona_a
VN-0001816,CLI-02057,PRD-0145,tienda_norte,8,289.54,15,2316.32,yape,completada,2026-01-12 05:18:42,zona_c
VN-0001817,CLI-02445,PRD-0129,tienda_norte,4,84.96,15,339.84,yape,completada,2026-01-22 06:28:32,zona_b
VN-0001818,CLI-01782,PRD-0069,tienda_norte,5,49.71,10,248.55,tarjeta,completada,2026-02-06 03:41:45,zona_c
VN-0001819,CLI-01586,PRD-0086,tienda_norte,4,17.6,0,70.4,yape,completada,2026-03-08 07:36:16,zona_c
VN-0001820,CLI-00541,PRD-0072,tienda_norte,6,31.03,5,186.18,tarjeta,completada,2026-03-07 20:56:42,zona_a
VN-0001821,CLI-00217,PRD-0023,tienda_norte,4,64.79,0,259.16,transferencia,completada,2026-03-31 10:53:54,zona_b
VN-0001822,CLI-02809,PRD-0182,tienda_norte,8,110.37,5,882.96,tarjeta,completada,2026-01-26 09:15:21,zona_b
VN-0001823,CLI-00870,PRD-0186,tienda_norte,5,72.35,5,361.75,efectivo,completada,2026-03-26 00:57:10,zona_b
VN-0001824,CLI-02123,PRD-0198,tienda_norte,5,359.6,0,1798.0,tarjeta,devuelta,2026-03-01 14:46:56,zona_d
VN-0001825,CLI-01180,PRD-0173,tienda_norte,6,176.53,0,1059.18,efectivo,devuelta,2026-01-24 06:45:05,zona_c
VN-0001826,CLI-02911,PRD-0170,tienda_norte,6,111.76,0,670.56,tarjeta,pendiente,2026-03-30 05:41:31,zona_d
VN-0001827,CLI-01647,PRD-0113,tienda_norte,8,146.9,10,1175.2,transferencia,completada,2026-02-02 05:13:41,zona_c
VN-0001828,CLI-02319,PRD-0057,tienda_norte,2,338.87,15,677.74,transferencia,completada,2026-03-28 02:50:04,zona_c
VN-0001829,CLI-02507,PRD-0080,tienda_norte,4,135.57,5,542.28,efectivo,completada,2026-03-11 22:24:04,zona_a
VN-0001830,CLI-02545,PRD-0071,tienda_norte,8,67.52,5,540.16,yape,completada,2026-01-06 06:28:54,zona_d
VN-0001831,CLI-02333,PRD-0048,tienda_norte,6,261.13,15,1566.78,tarjeta,completada,2026-02-05 13:02:13,zona_c
VN-0001832,CLI-00817,PRD-0050,tienda_norte,8,9.06,20,72.48,tarjeta,completada,2026-02-26 05:08:43,zona_d
VN-0001833,CLI-02030,PRD-0088,tienda_norte,7,66.62,0,466.34,tarjeta,completada,2026-01-07 03:31:21,zona_d
VN-0001834,CLI-02977,PRD-0178,tienda_norte,5,70.08,20,350.4,yape,completada,2026-02-16 03:20:34,zona_b
VN-0001835,CLI-01546,PRD-0117,tienda_norte,4,146.98,5,587.92,tarjeta,completada,2026-03-17 15:56:25,zona_c
VN-0001836,CLI-01151,PRD-0187,tienda_norte,5,26.08,0,130.4,tarjeta,completada,2026-01-26 21:43:56,zona_c
VN-0001837,CLI-01598,PRD-0184,tienda_norte,8,141.93,5,1135.44,tarjeta,completada,2026-01-13 06:25:44,zona_d
VN-0001838,CLI-02318,PRD-0084,tienda_norte,1,100.02,10,100.02,transferencia,completada,2026-02-02 18:23:33,zona_b
VN-0001839,CLI-02182,PRD-0171,tienda_norte,3,30.71,0,92.13,transferencia,devuelta,2026-01-22 12:18:29,zona_c
VN-0001840,CLI-01915,PRD-0029,tienda_norte,7,100.57,0,703.99,tarjeta,completada,2026-02-21 18:37:28,zona_d
VN-0001841,CLI-01894,PRD-0185,tienda_norte,4,160.88,10,643.52,efectivo,completada,2026-01-14 14:23:55,zona_a
VN-0001842,CLI-02106,PRD-0087,tienda_norte,5,33.5,15,167.5,tarjeta,completada,2026-01-01 03:00:18,zona_c
VN-0001843,CLI-02268,PRD-0159,tienda_norte,5,1128.82,0,5644.1,tarjeta,completada,2026-01-23 19:33:54,zona_a
VN-0001844,CLI-01814,PRD-0126,tienda_norte,6,1043.23,0,6259.38,yape,completada,2026-01-29 20:53:01,zona_a
VN-0001845,CLI-02042,PRD-0072,tienda_norte,6,24.49,25,146.94,yape,completada,2026-03-18 04:40:29,zona_d
VN-0001846,CLI-02064,PRD-0183,tienda_norte,8,41.16,10,329.28,tarjeta,devuelta,2026-03-30 02:57:41,zona_d
VN-0001847,CLI-00787,PRD-0034,tienda_norte,5,104.06,0,520.3,efectivo,completada,2026-01-23 08:20:00,zona_b
VN-0001848,CLI-00356,PRD-0038,tienda_norte,7,41.76,0,292.32,tarjeta,completada,2026-01-16 13:28:16,zona_d
VN-0001849,CLI-00339,PRD-0017,tienda_norte,3,739.99,0,2219.97,efectivo,completada,2026-03-20 17:41:37,zona_a
VN-0001850,CLI-01590,PRD-0035,tienda_norte,5,108.66,0,543.3,yape,completada,2026-01-27 04:25:59,zona_c
VN-0001851,CLI-00587,PRD-0083,tienda_norte,6,92.72,0,556.32,yape,completada,2026-02-19 08:28:34,zona_a
VN-0001852,CLI-02973,PRD-0166,tienda_norte,4,491.34,0,1965.36,tarjeta,completada,2026-02-06 11:25:20,zona_c
VN-0001853,CLI-01196,PRD-0010,tienda_norte,8,147.48,0,1179.84,tarjeta,completada,2026-01-13 07:42:28,zona_d
VN-0001854,CLI-02537,PRD-0113,tienda_norte,8,138.74,15,1109.92,tarjeta,completada,2026-02-06 06:53:42,zona_c
VN-0001855,CLI-02623,PRD-0090,tienda_norte,1,9.61,20,9.61,tarjeta,completada,2026-01-22 19:53:21,zona_c
VN-0001856,CLI-01048,PRD-0019,tienda_norte,8,232.02,20,1856.16,tarjeta,completada,2026-02-20 13:52:20,zona_d
VN-0001857,CLI-00125,PRD-0168,tienda_norte,1,302.83,0,302.83,efectivo,pendiente,2026-01-25 09:10:30,zona_c
VN-0001858,CLI-01827,PRD-0072,tienda_norte,2,31.03,5,62.06,transferencia,completada,2026-02-04 02:49:17,zona_b
VN-0001859,CLI-02375,PRD-0019,tienda_norte,5,261.02,10,1305.1,yape,completada,2026-02-17 18:52:07,zona_a
VN-0001860,CLI-02308,PRD-0015,tienda_norte,5,57.34,0,286.7,yape,devuelta,2026-01-31 10:25:34,zona_c
VN-0001861,CLI-01335,PRD-0039,tienda_norte,8,58.03,5,464.24,tarjeta,completada,2026-02-24 13:49:00,zona_d
VN-0001862,CLI-02728,PRD-0176,tienda_norte,1,53.31,25,53.31,tarjeta,completada,2026-03-19 00:07:11,zona_a
VN-0001863,CLI-00074,PRD-0055,tienda_norte,7,20.29,0,142.03,tarjeta,completada,2026-02-21 01:07:44,zona_c
VN-0001864,CLI-00459,PRD-0106,tienda_norte,5,233.66,0,1168.3,transferencia,completada,2026-01-28 14:03:51,zona_b
VN-0001865,CLI-02681,PRD-0126,tienda_norte,1,1043.23,0,1043.23,transferencia,completada,2026-02-15 04:28:31,zona_b
VN-0001866,CLI-02671,PRD-0197,tienda_norte,6,41.85,10,251.1,tarjeta,completada,2026-03-06 13:16:36,zona_d
VN-0001867,CLI-01588,PRD-0011,tienda_norte,7,75.37,0,527.59,transferencia,completada,2026-01-02 18:07:36,zona_d
VN-0001868,CLI-00538,PRD-0089,tienda_norte,1,62.06,10,62.06,efectivo,completada,2026-02-08 17:29:23,zona_d
VN-0001869,CLI-02899,PRD-0052,tienda_norte,8,371.76,5,2974.08,tarjeta,completada,2026-03-13 16:55:25,zona_c
VN-0001870,CLI-00917,PRD-0125,tienda_norte,8,281.95,10,2255.6,yape,completada,2026-01-11 05:11:41,zona_d
VN-0001871,CLI-00910,PRD-0015,tienda_norte,1,45.87,20,45.87,tarjeta,completada,2026-02-08 12:22:41,zona_a
VN-0001872,CLI-00136,PRD-0043,tienda_norte,2,22.93,5,45.86,yape,completada,2026-02-14 09:21:08,zona_b
VN-0001873,CLI-00910,PRD-0086,tienda_norte,5,15.84,10,79.2,tarjeta,completada,2026-03-14 15:09:20,zona_d
VN-0001874,CLI-00036,PRD-0151,tienda_norte,2,145.96,5,291.92,efectivo,devuelta,2026-03-16 08:01:07,zona_d
